Source,Target,Weight
Distortion2,TrU3Ta1ent,2737
Distortion2,VGBootCamp,867
Distortion2,LVNDMARK,1112
Distortion2,BlackUFA,521
Distortion2,sneakylol,1888
Distortion2,VooDooSh,879
Distortion2,Sacriel,813
Distortion2,Giantwaffle,805
Distortion2,Thijs,1032
Distortion2,Ezekiel_III,719
Distortion2,boxbox,787
Distortion2,Gladd,898
Distortion2,Asmongold,3524
Distortion2,TheJRM_,971
Distortion2,robcdee,704
Distortion2,Tomato,927
Distortion2,itsHafu,802
Distortion2,CapcomFighters,543
Distortion2,Vargskelethor,693
Distortion2,Dyrus,704
Distortion2,sodapoppin,6219
Distortion2,nugiyen,608
Distortion2,Sjow,598
Distortion2,midbeast,1198
Distortion2,Fairlight_Excalibur,1039
Distortion2,Sequisha,1955
Distortion2,ClintStevens,2375
Distortion2,WELOVEGAMES,509
Distortion2,iiTzTimmy,1268
Distortion2,CohhCarnage,4998
Distortion2,Anthony_Kongphan,987
Distortion2,AdmiralBahroo,5247
Distortion2,sashagrey,620
Distortion2,nl_Kripp,2567
Distortion2,ESL_SC2,625
Distortion2,melharucos,874
Distortion2,GamesDoneQuick,2699
Distortion2,Lightee7,623
Distortion2,AnthonyZ,561
Distortion2,Surefour,896
Distortion2,Ramee,550
Distortion2,OkCode,619
Distortion2,MOONMOON,4692
Distortion2,Otzdarva,4764
Distortion2,Thebausffs,714
Distortion2,ROSHTEIN,838
Distortion2,SmallAnt,1290
Distortion2,ShahZaM,515
Distortion2,itmeJP,729
Distortion2,DansGaming,1662
Distortion2,LobosJr,3747
Distortion2,Alinity,620
Distortion2,Bronx,1205
Distortion2,AnnieFuchsia,514
Distortion2,Cope,1183
Distortion2,TobiasFate,1232
Distortion2,Gorgc,1209
Distortion2,Bawkbasoup,5679
Distortion2,StaysafeTV,524
Distortion2,BotezLive,555
Distortion2,blusewilly_retry,611
Distortion2,SunBaconRelaxer,566
Distortion2,richwcampbell,1311
Distortion2,erobb221,623
Distortion2,summit1g,3763
Distortion2,jorbs,700
Distortion2,Simply,890
Distortion2,BeyondTheSummit,817
Distortion2,MANvsGAME,1428
Distortion2,RATIRL,1114
Distortion2,RetroGaijin,999
Distortion2,Alkaizerx,1057
Distortion2,LIRIK,5509
Distortion2,Insym,930
Distortion2,Faker,948
Distortion2,Caedrel,1074
Distortion2,Sykkuno,656
Distortion2,Northernlion,1217
Distortion2,FollowGrubby,914
Distortion2,sips_,832
Distortion2,ANGRYPUG,1662
Distortion2,Amouranth,1269
Distortion2,Wirtual,518
Distortion2,maxim,618
Distortion2,Jankos,931
Distortion2,HoneyMad,1195
Distortion2,limit_maximum,999
Distortion2,Castro_1021,651
Distortion2,ironmouse,744
Distortion2,iateyourpie,601
Distortion2,mistermv,646
Distortion2,Nmplol,1402
Distortion2,Day9tv,572
Distortion2,NICKMERCS,811
Distortion2,Trainwreckstv,1866
Distortion2,BarbarousKing,1355
Distortion2,TeamSp00ky,616
Distortion2,VALORANT,1956
Distortion2,guit88man,691
Distortion2,btssmash,792
Distortion2,AvoidingThePuddle,1942
Distortion2,KarmikKoala,1924
Distortion2,Doublelift,982
Distortion2,m0xyy,606
Distortion2,Steelmage,1361
Distortion2,DashDucks,514
Distortion2,AdmiralBulldog,930
Distortion2,AdrianaChechik_,541
Distortion2,Elajjaz,13390
Distortion2,PENTA,802
Distortion2,LPL,645
Distortion2,Warframe,531
Distortion2,Geef,515
Distortion2,EsfandTV,1342
Distortion2,Recrent,537
Distortion2,OGADotaPIT,642
Distortion2,Tfue,853
Distortion2,MontanaBlack88,544
Distortion2,buddha,747
Distortion2,qttsix,637
Distortion2,QTCinderella,1017
Distortion2,Froggen,599
Distortion2,pokelawls,1294
Distortion2,Zizaran,1635
Distortion2,Sajam,586
Distortion2,Linkus7,943
Distortion2,imPROBZZ,734
Distortion2,Dota2RuHub,628
Distortion2,JoshOG,523
Distortion2,Ninja,1002
Distortion2,Jinnytty,763
Distortion2,StreamerHouse,629
Distortion2,lilypichu,585
Distortion2,RaizQT,660
Distortion2,roflgator,766
Distortion2,ZeratoR,526
Distortion2,JohnWolfe,541
Distortion2,Destiny,866
Distortion2,Preachlfw,846
Distortion2,taxi2g,544
Distortion2,39daph,2093
Distortion2,NoWay4u_Sir,575
Distortion2,Rainbow6,846
Distortion2,Quin69,3258
Distortion2,loltyler1,3004
Distortion2,The_Happy_Hob,5481
Distortion2,Pestily,980
Distortion2,A_Seagull,1029
Distortion2,forsen,3961
Distortion2,ShivFPS,936
Distortion2,shroud,5789
Distortion2,ZubatLEL,2230
Distortion2,witwix,795
Distortion2,ESL_CSGO,2422
Distortion2,Leffen,821
Distortion2,zackrawrr,1252
Distortion2,LCK,722
Distortion2,DatModz,973
Distortion2,Drututt,620
Distortion2,tarik,771
Distortion2,Calebhart42,2501
Distortion2,cyr,694
Distortion2,bnans,530
Distortion2,Smoke,756
Distortion2,Kitboga,1017
Distortion2,aceu,1400
Distortion2,pokimane,787
Distortion2,CDNThe3rd,798
Distortion2,OhTofu,1483
Distortion2,Grimmmz,1201
Distortion2,ESAMarathon,1841
Distortion2,alanzoka,531
Distortion2,SilverName,911
Distortion2,lol_nemesis,1047
Distortion2,DreadzTV,637
Distortion2,ExcessiveProfanity,1139
Distortion2,moistcr1tikal,2801
Distortion2,BurkeBlack,735
Distortion2,Strippin,806
Distortion2,superjj102,654
Distortion2,RduLIVE,784
Distortion2,GMHikaru,782
Distortion2,HasanAbi,2417
Distortion2,Lacari,891
Distortion2,mang0,691
Distortion2,DolphinChemist,1126
Distortion2,SovietWomble,789
Distortion2,dogdog,1338
Distortion2,CDawgVA,585
Distortion2,Timmac,544
Distortion2,Scarra,527
Distortion2,Klean,609
Distortion2,Aurateur,913
Distortion2,Lethalfrag,767
Distortion2,nyanners,1007
valorant_kr,wkgml,778
valorant_kr,sinatraa,764
valorant_kr,hanryang1125,1164
valorant_kr,Kyedae,527
valorant_kr,2chamcham2,855
valorant_kr,yapyap30,795
valorant_kr,rngudwnswkd,1094
valorant_kr,pjs9073,1222
valorant_kr,handongsuk,1455
valorant_kr,pacific8815,697
valorant_kr,cherrypach,535
valorant_kr,9ambler,516
valorant_kr,obm1025,1194
valorant_kr,woowakgood,1146
valorant_kr,ShahZaM,1177
valorant_kr,bbonge_,510
valorant_kr,tmxk319,1123
valorant_kr,PUBGKorea,682
valorant_kr,leechunhyang,764
valorant_kr,Faker,675
valorant_kr,jdm2088,715
valorant_kr,rkdwl12,585
valorant_kr,SicK_cs,653
valorant_kr,ddahyoni,797
valorant_kr,VALORANT,3198
valorant_kr,jinu6734,736
valorant_kr,TenZ,608
valorant_kr,gongparipa,749
valorant_kr,saddummy,883
valorant_kr,valorant_jpn,598
valorant_kr,zilioner,989
valorant_kr,runner0608,791
valorant_kr,nokduro,778
valorant_kr,paka9999,854
valorant_kr,ch1ckenkun,925
valorant_kr,aba4647,667
valorant_kr,shroud,1261
valorant_kr,silphtv,653
valorant_kr,95pingman,588
valorant_kr,nanayango3o,524
valorant_kr,kumikomii,575
valorant_kr,LCK_Korea,2673
valorant_kr,dda_ju,614
Simpson_Mania03,MarkitoNavaja,1074
Simpson_Mania03,biyin_,4367
Simpson_Mania03,goncho,1888
Simpson_Mania03,Criticas_QLS,1579
Simpson_Mania03,ElMariana,2210
Simpson_Mania03,SmittyW,1171
Simpson_Mania03,elxokas,1719
Simpson_Mania03,keznit1,602
Simpson_Mania03,8cho,2167
Simpson_Mania03,MYM_ALKAPONE,865
Simpson_Mania03,juansguarnizo,8664
Simpson_Mania03,Jelty,611
Simpson_Mania03,IamCristinini,1797
Simpson_Mania03,elded,1303
Simpson_Mania03,Reborn_Live,1138
Simpson_Mania03,unicornio,1003
Simpson_Mania03,coscu,2789
Simpson_Mania03,NimuVT,883
Simpson_Mania03,Rubius,8426
Simpson_Mania03,DuendePablo,1062
Simpson_Mania03,natalan,542
Simpson_Mania03,Mayichi,1177
Simpson_Mania03,Jaidefinichon,738
Simpson_Mania03,karchez,901
Simpson_Mania03,ElcanaldeJoaco,854
Simpson_Mania03,LITkillah,893
Simpson_Mania03,Perxitaa,1187
Simpson_Mania03,xCry,512
Simpson_Mania03,BlasterFAKE,8005
Simpson_Mania03,Tanizen,748
Simpson_Mania03,Amouranth,682
Simpson_Mania03,SofiKimmy,829
Simpson_Mania03,xXxTheFocuSxXx,3734
Simpson_Mania03,IlloJuan,603
Simpson_Mania03,BarcaGamer,714
Simpson_Mania03,aXoZer,3000
Simpson_Mania03,AgenteMaxo,525
Simpson_Mania03,VALORANT,556
Simpson_Mania03,komanche,612
Simpson_Mania03,Rakyz,844
Simpson_Mania03,TheGrefg,4282
Simpson_Mania03,auronplay,14759
Simpson_Mania03,Carola,2004
Simpson_Mania03,Nissaxter,530
Simpson_Mania03,Staryuuki,901
Simpson_Mania03,CooLifeGame,959
Simpson_Mania03,simpsons_mania_,3625
Simpson_Mania03,MenosTrece,702
Simpson_Mania03,Caprimint,908
Simpson_Mania03,shroud,536
Simpson_Mania03,ElSpreen,589
Simpson_Mania03,Ampeterby7,647
Simpson_Mania03,ibai,10525
Simpson_Mania03,alexelcapo,729
Simpson_Mania03,Alexby11,735
Simpson_Mania03,JaggerPrincesa,1368
Simpson_Mania03,grafo,789
Simpson_Mania03,MissaSinfonia,826
Simpson_Mania03,ZormanWorld,711
Simpson_Mania03,knekro,864
Simpson_Mania03,LLA,506
Zoofilini,oTakuVision,5786
Zoofilini,enzzai,789
Zoofilini,GodHunt,2417
Zoofilini,pronoobicx,643
relaxing234,takesipon,5338
relaxing234,brothers_baseball,3038
relaxing234,NeVeR_LosEs,9947
relaxing234,momo_sports,2800
relaxing234,crazyfacetw,1763
relaxing234,xhibaoger,7768
relaxing234,longwu1216,568
relaxing234,wtf_winds123,8093
relaxing234,TFBlade,823
relaxing234,TSM_ImperialHal,2437
relaxing234,mayapie1,1029
relaxing234,veibae,1113
relaxing234,gearbaby1010,13587
relaxing234,breeze0920,2486
relaxing234,Nightblue3,1041
relaxing234,yuniko0720,3066
relaxing234,sneakylol,674
relaxing234,Thijs,503
relaxing234,beryl_lulu,6804
relaxing234,boxbox,759
relaxing234,sixwong,3425
relaxing234,nein1203,1889
relaxing234,mobilmobil,5869
relaxing234,itsHafu,551
relaxing234,carry_game,10753
relaxing234,berry0314,1926
relaxing234,sweetcampercs,6938
relaxing234,uzra,6547
relaxing234,midbeast,554
relaxing234,kannachan524,4079
relaxing234,slrabbit99,2229
relaxing234,wayne75525,5293
relaxing234,iiTzTimmy,2508
relaxing234,failverde,4028
relaxing234,franchiseglobalart,1554
relaxing234,bbbb87,7067
relaxing234,lyon3k,1203
relaxing234,albislol,1838
relaxing234,restya_tw,4394
relaxing234,kentung,3315
relaxing234,jielun1215,975
relaxing234,shuteye_orange,4413
relaxing234,TobiasFate,533
relaxing234,blusewilly_retry,6701
relaxing234,jeffnam1129,795
relaxing234,haxxnini,1945
relaxing234,seoahtv,1229
relaxing234,chodan_,615
relaxing234,HiNas3,2660
relaxing234,Faker,7023
relaxing234,JOEYKAOTYK,521
relaxing234,Amouranth,1480
relaxing234,guanweiboy,7272
relaxing234,inkiiing,1397
relaxing234,linfufu,2421
relaxing234,Jankos,589
relaxing234,jongie,1206
relaxing234,woohankyung,1750
relaxing234,VALORANT,840
relaxing234,chen810830,3933
relaxing234,Doublelift,1184
relaxing234,upmedia_live,761
relaxing234,ggbb528,5105
relaxing234,Ko0416,3094
relaxing234,zhiting_li,7425
relaxing234,LPL,2914
relaxing234,mimiluckying,1466
relaxing234,zrush,5003
relaxing234,roieee,3719
relaxing234,chocoTaco,562
relaxing234,zondalol,1454
relaxing234,waitou1117,745
relaxing234,qttsix,4034
relaxing234,et_1231,9098
relaxing234,a541021,3789
relaxing234,hipudding1223,1027
relaxing234,Ninja,547
relaxing234,Jinnytty,920
relaxing234,muse_tw,3674
relaxing234,qq7925168,4203
relaxing234,butterflyouo,5244
relaxing234,Rainbow6,625
relaxing234,loltyler1,1668
relaxing234,zynxyz,758
relaxing234,sooflower,1468
relaxing234,bebelolz,9820
relaxing234,ShivFPS,991
relaxing234,lilballzlolz,1781
relaxing234,Rainbow6TW,549
relaxing234,shroud,1622
relaxing234,chiawei1031tv,1952
relaxing234,xargon0731,8340
relaxing234,kyo1984123,5211
relaxing234,ESL_CSGO,922
relaxing234,LCK,3174
relaxing234,gunguno,4295
relaxing234,kr1stw,1410
relaxing234,9QOQ,2711
relaxing234,gksmf0f0,1151
relaxing234,mr_wuco,3225
relaxing234,aceu,1041
relaxing234,KSPKSP,2430
relaxing234,q158688920,2185
relaxing234,lol_nemesis,564
relaxing234,kiss_850722,1488
relaxing234,LCK_Korea,1319
relaxing234,godjj,10206
relaxing234,kamiyu666,845
relaxing234,dogdog,1016
relaxing234,lolpacifictw,1681
relaxing234,bamow,916
BikeMan,Fextralife,2173
BikeMan,Mathil1,504
BikeMan,Rescue,886
BikeMan,Kyle,527
BikeMan,Saintone,695
BikeMan,Towelliee,1580
BikeMan,Jerma985,505
BikeMan,xQcOW,1283
BikeMan,Criken,844
BikeMan,Disnof,512
BikeMan,Maximilian_DOOD,1501
BikeMan,CobaltStreak,509
BikeMan,ludwig,624
BikeMan,Momo,983
BikeMan,Smashley,755
BikeMan,LVNDMARK,502
BikeMan,Sacriel,2463
BikeMan,Giantwaffle,1984
BikeMan,Ezekiel_III,2209
BikeMan,Gladd,554
BikeMan,Asmongold,1286
BikeMan,Tomato,1057
BikeMan,CrReaM,2684
BikeMan,sodapoppin,2620
BikeMan,Fairlight_Excalibur,2332
BikeMan,Sequisha,2683
BikeMan,CohhCarnage,7190
BikeMan,Anthony_Kongphan,2203
BikeMan,AdmiralBahroo,3964
BikeMan,nl_Kripp,948
BikeMan,GamesDoneQuick,774
BikeMan,AnthonyZ,549
BikeMan,MiltonTPike1,697
BikeMan,MOONMOON,2202
BikeMan,Arex,535
BikeMan,itmeJP,2550
BikeMan,DansGaming,2567
BikeMan,CathFawr,654
BikeMan,richwcampbell,551
BikeMan,summit1g,2857
BikeMan,MANvsGAME,1172
BikeMan,RetroGaijin,1049
BikeMan,LIRIK,4455
BikeMan,sips_,1038
BikeMan,Nmplol,530
BikeMan,Day9tv,544
BikeMan,Trainwreckstv,531
BikeMan,Steelmage,514
BikeMan,Elajjaz,1347
BikeMan,PENTA,580
BikeMan,EsfandTV,689
BikeMan,buddha,577
BikeMan,Zizaran,1079
BikeMan,koil,588
BikeMan,JoshOG,654
BikeMan,StreamerHouse,798
BikeMan,Quin69,1190
BikeMan,Dexbonus,588
BikeMan,Pestily,786
BikeMan,forsen,618
BikeMan,shroud,2803
BikeMan,zackrawrr,593
BikeMan,DatModz,987
BikeMan,cyr,546
BikeMan,DizzyKitten,501
BikeMan,SheriffEli,1822
BikeMan,Smoke,654
BikeMan,CDNThe3rd,664
BikeMan,Grimmmz,1637
BikeMan,Robbaz,1198
BikeMan,ExcessiveProfanity,975
BikeMan,Richard_Hammer,517
BikeMan,moistcr1tikal,717
BikeMan,BurkeBlack,4817
BikeMan,Strippin,1646
BikeMan,HasanAbi,1027
BikeMan,DolphinChemist,850
BikeMan,SovietWomble,814
BikeMan,Timmac,1478
BikeMan,Klean,689
BikeMan,Lethalfrag,626
BikeMan,shenryyr,643
MarkitoNavaja,biyin_,1237
MarkitoNavaja,blackelespanolito,1064
MarkitoNavaja,goncho,17637
MarkitoNavaja,Mixwell,1225
MarkitoNavaja,Frankkaster,895
MarkitoNavaja,DrIgo,4884
MarkitoNavaja,ElMariana,1176
MarkitoNavaja,SmittyW,1021
MarkitoNavaja,elxokas,2317
MarkitoNavaja,keznit1,1536
MarkitoNavaja,8cho,833
MarkitoNavaja,Goes_x,1111
MarkitoNavaja,juansguarnizo,3522
MarkitoNavaja,Jelty,1715
MarkitoNavaja,IamCristinini,1499
MarkitoNavaja,elded,894
MarkitoNavaja,Reborn_Live,740
MarkitoNavaja,unicornio,10143
MarkitoNavaja,coscu,23092
MarkitoNavaja,k1ng,1923
MarkitoNavaja,NimuVT,624
MarkitoNavaja,Rubius,6050
MarkitoNavaja,DuendePablo,5686
MarkitoNavaja,rodsquare,600
MarkitoNavaja,ClassyBeef,694
MarkitoNavaja,ElcanaldeJoaco,11961
MarkitoNavaja,LITkillah,6987
MarkitoNavaja,ROSHTEIN,699
MarkitoNavaja,ShahZaM,651
MarkitoNavaja,iaaraS2,947
MarkitoNavaja,Pato,2103
MarkitoNavaja,BENIJU03,877
MarkitoNavaja,NickDaBooM,692
MarkitoNavaja,PapoMC,1423
MarkitoNavaja,x6FlipiN,528
MarkitoNavaja,ricoy23,553
MarkitoNavaja,SNEUX,1409
MarkitoNavaja,littleragergirl,512
MarkitoNavaja,c0ker,3909
MarkitoNavaja,okyyy,3440
MarkitoNavaja,LACOBRAAA,1896
MarkitoNavaja,BlasterFAKE,740
MarkitoNavaja,Bananirou,724
MarkitoNavaja,Faker,650
MarkitoNavaja,Llobeti4,507
MarkitoNavaja,Amouranth,1065
MarkitoNavaja,SofiKimmy,931
MarkitoNavaja,xXxTheFocuSxXx,1163
MarkitoNavaja,IlloJuan,842
MarkitoNavaja,Forweark,2708
MarkitoNavaja,alberee,872
MarkitoNavaja,ElmiilloR,700
MarkitoNavaja,Spursito,959
MarkitoNavaja,PABELLON_4,7422
MarkitoNavaja,aXoZer,728
MarkitoNavaja,VALORANT,1380
MarkitoNavaja,Twayko,2981
MarkitoNavaja,sujagg,696
MarkitoNavaja,zEkO,3849
MarkitoNavaja,Rakyz,1007
MarkitoNavaja,tvandeR,563
MarkitoNavaja,TheGrefg,6885
MarkitoNavaja,auronplay,6371
MarkitoNavaja,Carola,717
MarkitoNavaja,Mongraal,567
MarkitoNavaja,bysTaXx,696
MarkitoNavaja,ReventXz,686
MarkitoNavaja,Staryuuki,857
MarkitoNavaja,CooLifeGame,839
MarkitoNavaja,LVPes2,1822
MarkitoNavaja,MenosTrece,528
MarkitoNavaja,Werlyb,1256
MarkitoNavaja,Micaelala,653
MarkitoNavaja,Lokonazo1,721
MarkitoNavaja,Caprimint,524
MarkitoNavaja,shroud,863
MarkitoNavaja,ESL_CSGO,1387
MarkitoNavaja,ElSpreen,2270
MarkitoNavaja,Ampeterby7,768
MarkitoNavaja,ibai,13391
MarkitoNavaja,mery_soldier,648
MarkitoNavaja,alexelcapo,636
MarkitoNavaja,MrSoki,582
MarkitoNavaja,Alexby11,722
MarkitoNavaja,JaggerPrincesa,529
MarkitoNavaja,grafo,4283
MarkitoNavaja,LaChilenaBelu,2698
MarkitoNavaja,knekro,718
MarkitoNavaja,KhanDBL,1797
MarkitoNavaja,HITBOXKING,1472
MarkitoNavaja,valorant_la,1100
MarkitoNavaja,LLA,579
MarkitoNavaja,FarfadoxVEVO,636
Crystal_LoL,LEGOO,2079
Crystal_LoL,wtcN,6946
Crystal_LoL,DomenicoWaccoo,968
Crystal_LoL,Mithrain,1968
Crystal_LoL,TFBlade,703
Crystal_LoL,JrokezFTW,2259
Crystal_LoL,sneakylol,576
Crystal_LoL,mujs_,1293
Crystal_LoL,pqueen,1333
Crystal_LoL,Uthenera,3215
Crystal_LoL,cNed,752
Crystal_LoL,KendineMuzisyen,3941
Crystal_LoL,Thebausffs,622
Crystal_LoL,EFEUYGAC,667
Crystal_LoL,TobiasFate,501
Crystal_LoL,Zade,1365
Crystal_LoL,Faker,1416
Crystal_LoL,Caedrel,687
Crystal_LoL,Amouranth,899
Crystal_LoL,10000DAYS,589
Crystal_LoL,UNLOSTV,1515
Crystal_LoL,Jankos,672
Crystal_LoL,VALORANT,801
Crystal_LoL,Hype,2706
Crystal_LoL,Videoyun,1205
Crystal_LoL,EvonMoss,689
Crystal_LoL,Doublelift,890
Crystal_LoL,LPL,562
Crystal_LoL,Naru,6602
Crystal_LoL,PurpleBixi,2004
Crystal_LoL,tecoNe,964
Crystal_LoL,Eray,1468
Crystal_LoL,Elwind,11305
Crystal_LoL,RiotGamesTurkish,3758
Crystal_LoL,aimdll__,1281
Crystal_LoL,VALORANT_Esports_TR,1276
Crystal_LoL,loltyler1,1498
Crystal_LoL,Elraenn,4939
Crystal_LoL,shroud,1109
Crystal_LoL,ThaldrinLol,3372
Crystal_LoL,ESL_CSGO,762
Crystal_LoL,LCK,662
Crystal_LoL,Toqtir,2716
Crystal_LoL,Grimnax,1068
Crystal_LoL,pankylol,2065
Crystal_LoL,berkriptepe,932
Fextralife,Mathil1,4981
Fextralife,masondota2,2529
Fextralife,CaMaK,561
Fextralife,Limmy,1532
Fextralife,curvyelephant,659
Fextralife,bt0tv,1413
Fextralife,Rescue,1211
Fextralife,Kyle,3377
Fextralife,Choice,798
Fextralife,just_ns,708
Fextralife,crokeyz,1576
Fextralife,AZRA,553
Fextralife,pijack11,680
Fextralife,Dekarldent,572
Fextralife,Saintone,855
Fextralife,Towelliee,28769
Fextralife,Raeyei,1160
Fextralife,Jerma985,2844
Fextralife,Weak3n,616
Fextralife,SZ_Taisheen,751
Fextralife,Yogscast,1569
Fextralife,Hungrybox,691
Fextralife,POW3Rtv,1505
Fextralife,Mizkif,6508
Fextralife,Mixwell,650
Fextralife,Amaz,1126
Fextralife,TheRunningManZ,1096
Fextralife,Tectone,1577
Fextralife,wtcN,1652
Fextralife,aDrive,660
Fextralife,TwitchRivals,1477
Fextralife,JASONR,839
Fextralife,Natsumiii,1897
Fextralife,liminhag0d,997
Fextralife,FPSThailand,634
Fextralife,Datto,1231
